age,gender,weight_kg,bmi,calories,protein_ratio,water_liters,workout_minutes,workout_days,workout_intensity,fitness_score
43,Male,79.1,20.1,2350.0,0.28,3.5,72,2,1,93.1
40,Male,71.5,25.2,2402.0,0.15,3.2,85,3,2,89.6
35,Male,70.8,23.8,2539.0,0.15,2.6,42,6,2,95.1
49,Female,72.9,23.6,2079.0,0.28,1.8,48,3,2,86.2
55,Male,68.0,22.0,2263.0,0.2,3.9,43,5,1,95.9
64,Male,71.3,24.7,1990.0,0.37,2.2,55,6,3,100.0
20,Female,75.0,27.3,2610.0,0.28,2.2,47,5,2,83.1
55,Male,62.7,23.5,1987.0,0.3,3.1,29,4,2,90.2
20,Female,53.7,21.3,2554.0,0.1,3.4,32,0,1,77.7
47,Female,49.2,28.0,2125.0,0.25,4.0,36,5,2,87.4
18,Female,78.9,23.1,2673.0,0.23,3.9,49,4,1,90.2
47,Male,54.2,26.2,2255.0,0.31,3.8,6,4,2,85.8
62,Male,74.7,23.6,2248.0,0.21,2.6,66,0,3,80.6
49,Female,58.5,28.3,1974.0,0.39,1.9,42,4,1,60.0
45,Female,58.6,28.9,2850.0,0.3,3.0,39,2,1,62.5
38,Female,62.8,28.8,2497.0,0.3,1.5,31,0,1,40.0
63,Female,71.9,21.8,2354.0,0.38,2.0,54,2,1,78.9
30,Female,57.1,21.8,2272.0,0.4,1.5,82,3,1,84.3
44,Female,63.8,27.5,2002.0,0.16,2.0,88,0,2,59.4
53,Male,69.7,23.7,2402.0,0.34,2.7,76,3,1,91.3
24,Female,57.9,23.9,2180.0,0.15,2.5,75,5,1,100.0
39,Female,84.3,21.2,2217.0,0.24,2.4,8,1,2,73.6
27,Female,52.8,29.6,2467.0,0.13,3.6,8,6,2,74.8
56,Male,67.8,28.2,2285.0,0.29,3.2,63,1,1,70.9
32,Male,82.7,23.5,2205.0,0.24,3.8,44,2,3,95.1
32,Male,56.8,21.4,2631.0,0.29,2.6,60,3,2,92.2
21,Male,68.9,21.2,1954.0,0.3,2.2,69,3,2,100.0
49,Female,71.3,24.5,1704.0,0.29,1.8,37,0,3,65.8
40,Male,61.9,25.5,1961.0,0.19,3.2,74,1,3,87.3
23,Female,69.2,20.6,2246.0,0.35,3.6,45,2,1,84.0
41,Female,75.6,19.0,2408.0,0.27,2.0,69,2,1,67.6
37,Female,65.3,24.3,1977.0,0.25,3.7,63,0,2,73.5
54,Female,77.6,27.5,3306.0,0.4,2.8,34,0,2,53.0
37,Female,73.9,24.3,2255.0,0.19,1.9,11,5,1,69.4
29,Female,64.2,23.0,2246.0,0.26,3.1,47,2,2,95.5
50,Male,81.3,19.5,1813.0,0.3,2.8,62,0,2,79.6
45,Male,62.6,21.5,1767.0,0.14,1.6,44,5,2,82.3
25,Male,78.6,27.5,1665.0,0.21,2.5,5,3,2,77.0
18,Male,62.8,19.0,2611.0,0.34,3.5,44,2,2,99.8
54,Male,66.8,31.1,2564.0,0.17,2.9,89,4,1,76.5
39,Female,68.4,24.3,2200.0,0.25,2.2,31,1,2,68.3
23,Male,73.4,17.7,1836.0,0.29,3.8,67,1,1,94.5
38,Male,45.9,26.0,2117.0,0.3,2.1,2,4,3,82.1
49,Male,74.6,25.8,2626.0,0.32,2.1,1,4,3,71.1
52,Female,69.0,22.2,2049.0,0.36,2.4,19,6,2,85.3
32,Female,72.9,27.8,1929.0,0.22,3.7,82,3,1,82.9
22,Female,75.0,21.5,2086.0,0.31,2.8,38,2,2,88.7
63,Male,73.9,26.5,2112.0,0.32,3.2,11,0,3,77.5
23,Male,49.9,23.9,2421.0,0.19,3.9,60,1,3,93.4
42,Male,59.4,22.9,1538.0,0.39,3.5,35,4,2,95.2
63,Male,73.3,29.4,2251.0,0.36,1.9,8,6,2,74.0
57,Male,72.0,27.9,1991.0,0.19,3.5,43,2,2,74.2
46,Female,62.1,19.6,2039.0,0.3,3.4,74,0,2,87.5
24,Male,77.4,25.5,2426.0,0.32,2.1,52,6,2,98.8
57,Female,67.4,31.6,1809.0,0.23,2.3,29,1,3,51.9
30,Male,78.9,29.5,2254.0,0.36,3.3,65,2,1,81.4
55,Female,82.1,20.4,2344.0,0.31,2.1,37,1,3,78.7
35,Female,72.8,30.4,2374.0,0.3,2.0,37,3,2,61.8
19,Female,75.6,27.7,2412.0,0.17,3.3,32,6,2,90.9
25,Female,63.9,19.8,2372.0,0.22,3.7,70,1,2,92.9
28,Male,78.9,24.8,2416.0,0.23,1.7,84,3,2,96.3
50,Male,72.2,25.9,1936.0,0.32,2.6,54,3,3,80.6
55,Male,67.1,19.7,2610.0,0.29,3.0,75,3,1,86.4
44,Female,57.8,26.8,1845.0,0.13,3.2,84,0,2,76.9
37,Male,65.1,33.7,2311.0,0.19,4.0,22,5,2,72.5
29,Male,58.9,29.5,1996.0,0.24,3.2,69,0,3,82.0
60,Male,77.6,24.6,1685.0,0.32,3.1,13,3,2,85.0
48,Male,82.2,22.9,2029.0,0.32,4.0,48,2,1,76.8
44,Female,79.2,25.3,2164.0,0.25,1.7,44,5,3,91.2
49,Female,94.9,20.1,2616.0,0.14,1.7,76,5,3,93.2
27,Male,65.4,22.1,2746.0,0.19,2.9,26,3,1,83.3
20,Male,76.0,16.2,2161.0,0.18,2.4,74,6,3,100.0
62,Male,58.2,25.7,1783.0,0.33,1.7,66,2,2,76.3
44,Female,68.0,22.6,1808.0,0.15,2.3,48,1,3,69.7
52,Female,55.2,26.5,2432.0,0.24,3.2,1,0,2,56.0
48,Female,75.7,24.5,2412.0,0.3,3.7,59,2,1,76.3
32,Male,66.4,20.0,2018.0,0.39,1.7,65,5,2,95.3
33,Female,49.5,24.8,1848.0,0.4,2.9,58,2,3,88.8
30,Female,63.1,21.1,2498.0,0.39,2.2,59,2,1,83.8
52,Female,87.9,30.6,1832.0,0.32,3.2,21,4,2,66.8
28,Female,74.1,20.6,2067.0,0.32,2.9,88,0,3,100.0
38,Female,77.7,22.1,2342.0,0.33,3.8,45,4,2,92.5
28,Male,71.3,19.9,1600.0,0.36,1.6,52,1,2,86.4
47,Male,68.2,19.6,2486.0,0.39,2.7,18,2,2,84.6
52,Male,70.2,24.1,2914.0,0.23,2.0,48,0,2,57.5
39,Male,72.5,19.0,2234.0,0.22,2.8,79,5,3,97.4
55,Female,59.0,23.2,2190.0,0.24,3.6,16,0,2,65.2
48,Male,77.6,25.7,2213.0,0.3,3.8,26,0,2,85.6
31,Male,81.2,22.3,2267.0,0.33,2.5,18,2,2,86.7
41,Male,68.0,15.2,1981.0,0.36,3.5,29,5,2,82.6
49,Female,64.8,29.3,1863.0,0.24,2.2,77,3,2,63.8
53,Male,62.6,25.1,2094.0,0.21,1.5,45,6,3,96.5
49,Female,87.6,25.1,2246.0,0.4,3.6,63,3,1,82.1
32,Female,65.5,23.1,1900.0,0.17,1.8,31,3,2,63.9
60,Female,76.5,27.2,1796.0,0.17,1.5,52,4,3,80.4
52,Male,68.1,27.8,2068.0,0.31,2.4,22,2,1,65.5
20,Female,67.6,28.2,1800.0,0.15,2.4,35,1,3,77.7
33,Male,62.4,25.1,2402.0,0.22,1.7,9,4,2,77.0
22,Male,60.3,18.5,1168.0,0.19,3.5,58,0,2,77.0
38,Male,77.4,25.6,1850.0,0.15,2.5,28,3,2,75.3
27,Female,60.1,25.1,2624.0,0.27,2.7,10,0,1,62.1
36,Female,74.6,21.8,2133.0,0.21,2.2,37,4,2,80.8
42,Male,70.9,20.8,2255.0,0.24,2.8,78,5,3,97.4
21,Female,77.5,26.2,2161.0,0.16,3.4,31,3,3,77.9
46,Female,63.9,23.7,2012.0,0.33,3.8,51,2,3,89.8
36,Female,80.8,22.4,2529.0,0.19,3.9,0,3,2,80.0
60,Male,68.6,30.7,2028.0,0.2,2.6,13,3,1,58.6
19,Female,95.9,26.7,1951.0,0.18,4.0,2,5,2,80.7
27,Female,53.9,25.7,2397.0,0.23,2.2,29,3,2,72.9
60,Male,94.3,28.9,1621.0,0.24,1.5,30,4,1,61.1
42,Female,68.7,25.3,2114.0,0.26,3.4,0,3,3,78.3
37,Male,72.2,21.2,2044.0,0.39,1.9,45,5,2,94.2
36,Female,64.0,22.4,2109.0,0.37,1.6,13,4,2,74.9
40,Female,54.3,26.9,2053.0,0.28,3.8,35,0,1,70.1
41,Female,64.7,26.5,2313.0,0.11,3.5,45,2,1,63.1
28,Female,66.3,25.8,2530.0,0.28,1.8,54,3,3,77.6
63,Female,71.8,19.4,2338.0,0.13,3.4,35,4,3,87.3
51,Female,81.2,27.3,2099.0,0.31,3.6,42,3,2,83.9
45,Male,71.9,23.7,2389.0,0.22,3.8,42,3,3,98.9
22,Female,72.1,26.4,2425.0,0.35,2.9,14,5,1,80.0
22,Female,73.8,20.7,2308.0,0.38,3.3,37,3,3,97.6
38,Female,52.5,31.9,2515.0,0.23,3.4,88,1,2,63.9
29,Male,53.4,25.0,1496.0,0.24,3.2,43,2,3,86.5
21,Male,55.0,22.3,2208.0,0.28,3.1,54,2,2,99.6
59,Male,66.3,26.6,2292.0,0.16,2.9,54,4,2,82.9
37,Female,51.3,27.4,1756.0,0.38,2.7,77,0,1,72.7
55,Female,63.1,26.5,2266.0,0.23,4.0,87,0,2,95.7
42,Male,56.3,20.0,2474.0,0.15,2.3,57,0,2,70.3
31,Male,74.9,28.6,2133.0,0.33,1.7,56,3,2,84.2
28,Male,74.4,22.6,2397.0,0.17,3.4,55,5,2,100.0
49,Female,67.0,23.9,2507.0,0.14,2.0,1,4,3,68.5
28,Male,51.0,15.2,2603.0,0.27,2.8,33,6,1,78.5
35,Female,67.6,22.1,2549.0,0.3,1.7,48,3,2,75.3
44,Female,73.3,22.1,2610.0,0.27,3.0,63,5,3,99.5
35,Female,78.1,25.8,2050.0,0.3,3.9,86,1,2,89.9
40,Male,87.5,21.9,2083.0,0.13,3.3,7,4,1,86.6
28,Female,81.2,17.5,1458.0,0.24,2.0,68,4,2,92.7
38,Male,71.6,25.0,1880.0,0.21,3.9,57,5,2,99.6
61,Male,67.1,23.0,2566.0,0.39,2.3,42,6,2,95.6
22,Male,62.6,21.1,2019.0,0.11,2.6,61,4,2,95.2
40,Male,83.6,24.4,2319.0,0.19,2.7,51,5,2,95.4
58,Female,71.7,16.9,2272.0,0.38,4.0,32,1,1,58.4
42,Female,76.3,26.5,2572.0,0.4,1.7,19,4,3,70.6
58,Female,64.1,23.3,1594.0,0.35,3.2,79,6,2,85.8
27,Female,57.6,22.9,2306.0,0.12,2.4,58,5,1,86.0
39,Male,66.0,27.8,2301.0,0.27,1.7,59,5,3,92.6
36,Male,67.0,21.9,1943.0,0.22,3.8,62,1,3,100.0
18,Male,71.9,25.0,2488.0,0.34,3.0,55,0,2,78.0
24,Male,62.6,23.5,1780.0,0.12,3.4,36,5,2,100.0
21,Female,70.2,36.9,2519.0,0.16,2.1,59,5,1,58.6
18,Male,81.8,26.0,1553.0,0.25,3.4,87,4,2,100.0
32,Female,53.3,19.4,1929.0,0.15,3.6,50,3,1,87.4
57,Male,48.8,31.0,2158.0,0.31,2.6,28,2,2,66.7
29,Male,82.5,28.2,2265.0,0.35,2.9,8,1,2,69.8
39,Male,55.4,24.2,1640.0,0.31,3.9,85,0,2,85.3
39,Male,66.2,22.3,2513.0,0.23,3.6,83,6,2,100.0
64,Female,76.1,18.7,2426.0,0.36,2.6,39,0,2,71.8
34,Female,69.4,25.7,2771.0,0.14,3.2,67,2,1,77.4
46,Female,69.3,21.3,2411.0,0.18,3.5,42,4,2,93.1
63,Female,70.7,20.5,1979.0,0.25,1.6,75,6,2,93.3
31,Male,95.2,27.1,1879.0,0.12,3.0,22,3,1,68.6
37,Male,87.8,30.2,2074.0,0.13,4.0,7,2,3,75.4
50,Female,63.1,22.1,2854.0,0.22,3.9,73,4,1,95.8
60,Female,80.5,27.2,2214.0,0.38,3.6,63,5,1,81.0
32,Male,75.1,24.8,2227.0,0.37,1.8,22,6,2,95.7
29,Male,69.8,25.4,2614.0,0.24,4.0,55,4,3,100.0
57,Female,60.9,20.7,1851.0,0.14,3.0,13,1,1,60.7
37,Female,74.5,23.2,2362.0,0.15,2.1,79,3,1,80.0
47,Female,66.9,19.6,2355.0,0.21,3.2,16,3,1,71.0
55,Male,66.2,19.1,2487.0,0.16,3.6,19,1,2,70.0
20,Female,62.3,26.1,2456.0,0.12,1.8,11,4,2,68.0
45,Female,80.0,21.9,2182.0,0.3,3.8,72,4,2,95.8
43,Female,62.3,20.3,1785.0,0.27,3.8,71,6,1,90.2
47,Female,62.4,19.2,2031.0,0.19,1.5,40,3,1,77.8
30,Female,77.8,17.9,2453.0,0.33,3.8,84,3,1,87.9
30,Male,68.6,16.2,2756.0,0.33,3.9,31,3,2,91.9
19,Female,68.8,24.4,1833.0,0.25,1.6,36,3,2,81.1
54,Male,80.3,13.5,1813.0,0.13,2.2,17,4,2,54.6
55,Female,83.1,25.9,1728.0,0.38,2.4,28,3,2,65.5
19,Female,48.7,25.9,1970.0,0.3,2.4,6,5,2,84.3
53,Female,68.7,23.6,2484.0,0.17,3.4,39,4,3,83.8
43,Male,55.9,24.3,2595.0,0.28,2.4,5,1,2,69.0
28,Male,66.1,22.9,1576.0,0.22,3.9,19,5,2,86.3
25,Male,69.9,24.9,1838.0,0.29,4.0,54,0,2,90.0
61,Female,66.5,24.9,1782.0,0.24,2.3,55,1,2,67.7
57,Female,59.7,29.2,1940.0,0.25,2.8,72,1,3,81.9
60,Male,59.2,30.1,2133.0,0.32,2.9,52,2,2,72.1
39,Male,77.3,30.0,2081.0,0.28,2.9,72,1,1,74.4
37,Female,85.3,20.8,2354.0,0.12,2.4,71,6,2,100.0
25,Male,49.4,27.0,1622.0,0.12,1.9,80,2,2,86.0
46,Female,66.7,26.0,2044.0,0.19,1.6,87,2,3,84.4
57,Male,77.3,21.4,2610.0,0.23,1.8,86,2,1,81.1
43,Male,69.7,20.5,2621.0,0.18,3.8,32,5,3,98.9
47,Male,58.9,22.5,2699.0,0.3,2.2,21,1,2,70.3
34,Female,65.2,19.8,2318.0,0.16,1.7,49,0,3,78.9
37,Female,73.0,18.4,2003.0,0.31,3.1,85,6,2,95.5
33,Male,66.9,26.0,2252.0,0.33,1.7,26,5,3,86.3
63,Female,69.5,24.1,2958.0,0.14,1.7,47,2,2,73.2
60,Female,69.8,24.1,2041.0,0.3,3.1,65,6,1,94.5
24,Female,64.8,27.7,2750.0,0.39,3.0,12,3,2,65.5
33,Female,78.2,23.2,1469.0,0.16,1.6,1,3,2,64.0
62,Male,65.2,27.3,2372.0,0.37,2.7,45,4,3,84.6
64,Female,59.9,21.0,2394.0,0.28,2.6,70,3,2,93.1
44,Female,92.3,21.0,2312.0,0.28,2.9,10,3,1,76.9
40,Male,69.2,24.1,2332.0,0.12,3.3,25,2,2,80.4
41,Female,44.0,32.5,2357.0,0.32,2.2,62,5,2,67.0
26,Female,82.5,29.1,2371.0,0.24,2.6,48,1,1,71.8
52,Female,82.5,28.4,2101.0,0.32,3.5,62,5,1,77.2
37,Male,74.6,18.5,2119.0,0.34,3.8,20,5,1,89.7
54,Male,76.3,24.6,1792.0,0.26,3.7,48,6,2,96.0
59,Female,91.6,27.3,2420.0,0.18,2.7,78,3,1,64.9
34,Female,60.4,32.3,2591.0,0.14,2.8,79,1,1,55.4
64,Male,71.3,17.3,2723.0,0.15,2.8,8,0,3,55.5
48,Male,89.7,26.9,1954.0,0.36,3.7,20,6,1,88.3
25,Male,91.8,28.3,1683.0,0.14,3.6,52,5,2,87.8
32,Female,66.3,25.8,2313.0,0.22,2.3,54,5,2,83.2
48,Female,90.1,18.6,1853.0,0.2,1.9,40,3,2,75.4
47,Male,78.0,25.0,2372.0,0.36,2.4,5,0,1,59.5
63,Female,85.0,25.7,1538.0,0.24,2.2,0,6,3,61.9
37,Female,77.7,24.7,2526.0,0.4,3.9,63,0,2,82.7
56,Female,73.1,21.3,2246.0,0.32,2.2,4,4,1,70.7
29,Female,92.1,20.8,1624.0,0.36,2.0,25,1,2,72.9
34,Female,64.7,25.8,2291.0,0.13,3.7,0,1,3,74.4
59,Female,89.0,21.3,2228.0,0.18,1.7,0,4,2,68.2
47,Female,90.6,21.4,2357.0,0.14,2.2,85,6,2,98.2
46,Male,83.6,23.4,2441.0,0.24,2.6,37,2,2,81.2
36,Male,69.3,24.6,1475.0,0.32,3.0,40,6,1,86.7
63,Male,72.4,28.2,2059.0,0.15,2.3,82,4,2,82.8
28,Male,57.3,19.2,2173.0,0.14,2.7,27,6,3,100.0
51,Male,65.5,18.8,2111.0,0.28,2.0,4,5,2,82.3
24,Male,76.2,22.5,2095.0,0.17,2.9,20,4,1,81.2
61,Male,55.7,16.8,2516.0,0.24,2.5,62,4,2,87.0
51,Male,67.0,26.3,1681.0,0.12,3.6,85,0,3,81.9
37,Male,89.4,16.0,2113.0,0.3,2.5,83,6,2,88.2
55,Female,68.5,26.8,2136.0,0.26,2.6,11,6,1,70.1
41,Female,80.3,28.4,2167.0,0.29,3.0,5,1,2,54.6
27,Male,75.7,25.0,1907.0,0.18,1.8,28,2,2,82.2
49,Female,66.9,16.6,2843.0,0.18,1.9,60,3,1,56.7
32,Female,68.4,24.4,2494.0,0.34,3.5,34,3,3,90.4
54,Male,71.7,20.8,2863.0,0.32,2.2,74,3,2,88.3
37,Male,49.5,19.2,2392.0,0.27,3.2,51,2,3,93.5
20,Male,79.5,26.3,2429.0,0.29,1.7,32,3,2,87.1
54,Female,68.8,27.1,2199.0,0.13,3.6,24,2,2,66.7
57,Female,79.8,29.1,2669.0,0.36,4.0,13,3,2,62.1
25,Male,73.9,22.9,2370.0,0.33,2.4,52,3,1,81.5
57,Female,68.4,24.7,2143.0,0.28,2.8,60,2,2,80.4
61,Female,72.0,30.7,2754.0,0.38,2.6,12,1,1,43.3
40,Female,72.0,32.4,1809.0,0.15,3.7,14,5,2,68.4
57,Male,84.8,28.3,1980.0,0.31,1.5,54,5,2,82.8
28,Female,70.6,22.6,3043.0,0.39,3.1,52,2,1,86.0
63,Female,72.9,24.0,2401.0,0.19,3.1,71,2,3,79.1
25,Female,57.4,23.3,1410.0,0.1,2.5,46,4,2,75.9
46,Female,69.5,26.8,2506.0,0.32,2.0,44,0,1,57.8
47,Female,84.5,20.7,1893.0,0.1,2.1,74,6,1,93.3
27,Female,74.3,25.3,2028.0,0.36,3.5,63,0,1,90.6
56,Female,59.2,25.3,2965.0,0.12,1.7,14,1,3,57.6
45,Male,60.3,25.5,2697.0,0.3,2.9,20,1,1,65.7
53,Male,62.6,19.9,2799.0,0.21,2.3,35,1,1,69.8
30,Female,80.0,25.0,2018.0,0.16,2.2,69,0,1,65.1
49,Male,78.8,31.1,2113.0,0.37,2.8,24,1,2,61.2
53,Female,35.5,22.2,2266.0,0.32,3.7,43,5,2,98.3
54,Female,69.2,25.0,2461.0,0.2,3.0,0,1,1,59.9
43,Female,71.5,16.6,2097.0,0.19,3.5,41,6,1,82.5
39,Male,60.4,25.0,2764.0,0.32,3.0,58,2,3,83.6
21,Female,66.1,24.9,2347.0,0.35,3.2,32,5,2,99.7
48,Female,83.3,24.5,2647.0,0.31,2.6,31,5,1,67.3
35,Male,74.1,26.9,1966.0,0.29,3.8,65,2,2,89.7
55,Male,65.0,22.9,2074.0,0.17,2.8,24,6,1,89.1
41,Female,68.1,28.7,2274.0,0.36,2.9,39,0,3,65.3
40,Male,67.7,20.5,2062.0,0.32,2.8,57,2,2,95.8
39,Male,72.8,29.8,2514.0,0.26,2.3,74,1,1,65.9
19,Female,55.7,24.9,2520.0,0.25,2.1,63,2,2,81.3
48,Female,63.3,23.7,2128.0,0.27,1.7,18,5,1,60.7
28,Female,80.4,18.3,2397.0,0.35,3.3,88,4,2,100.0
45,Male,69.3,19.6,2813.0,0.32,2.2,27,2,3,77.1
63,Male,61.5,25.4,2513.0,0.36,2.5,73,0,2,71.5
49,Male,61.9,21.1,2396.0,0.25,3.8,79,1,2,89.2
22,Female,77.2,28.0,2589.0,0.29,2.9,41,5,1,85.2
55,Male,64.8,25.1,2704.0,0.36,1.7,81,5,2,85.6
27,Male,75.1,18.3,2655.0,0.17,3.5,85,1,1,87.4
57,Female,63.7,27.0,2178.0,0.23,2.1,49,0,2,65.7
63,Female,58.7,23.4,2471.0,0.29,2.9,75,2,3,87.1
41,Female,72.4,23.8,2111.0,0.37,2.8,47,6,1,83.7
52,Male,69.0,28.2,2184.0,0.1,2.1,56,1,3,75.2
61,Female,76.9,18.4,2344.0,0.16,1.8,8,1,2,63.0
40,Male,78.8,19.5,1765.0,0.17,2.0,29,4,1,63.8
34,Male,66.4,25.3,2311.0,0.2,1.7,17,0,1,50.2
18,Female,73.5,17.2,1993.0,0.18,2.2,44,5,2,95.4
48,Female,66.1,21.6,1844.0,0.28,4.0,87,5,2,100.0
48,Female,76.3,27.9,2438.0,0.37,2.5,82,6,2,89.7
59,Female,72.3,23.6,2122.0,0.29,3.7,77,2,2,85.9
59,Female,63.8,18.5,2266.0,0.17,2.9,65,2,2,86.9
51,Male,62.9,24.8,2129.0,0.36,3.2,10,1,1,77.4
26,Male,72.7,22.4,2015.0,0.29,1.9,89,3,2,100.0
39,Male,81.6,21.2,2235.0,0.17,2.2,71,4,2,92.7
30,Female,79.0,38.2,1791.0,0.21,2.8,66,4,2,61.8
42,Male,60.6,26.3,2171.0,0.34,3.7,14,4,1,82.5
35,Female,61.6,22.9,2794.0,0.32,1.6,39,5,1,72.0
29,Female,63.1,27.6,1840.0,0.27,2.8,12,1,3,60.6
57,Male,64.0,22.8,2628.0,0.14,1.6,79,0,3,81.9
34,Male,51.8,21.9,2826.0,0.34,2.6,85,0,3,92.6
32,Female,77.9,25.2,1964.0,0.19,3.1,32,4,2,84.5
59,Male,65.4,26.0,2298.0,0.33,3.4,1,5,1,88.3
32,Female,74.6,27.7,1810.0,0.29,1.8,33,3,2,60.8
32,Male,66.8,29.7,1765.0,0.18,1.9,15,6,2,75.7
56,Male,69.8,28.8,2250.0,0.16,2.7,13,6,1,66.0
30,Male,63.1,27.4,2323.0,0.14,4.0,45,5,2,100.0
34,Male,69.7,27.8,2030.0,0.17,2.4,49,3,1,69.0
49,Male,61.3,28.7,1861.0,0.15,2.6,4,2,1,52.4
26,Female,69.8,26.8,1965.0,0.29,2.6,42,3,2,76.3
57,Male,84.6,17.7,2467.0,0.28,1.7,17,4,1,69.6
37,Male,75.2,26.0,2469.0,0.28,3.4,47,2,2,85.3
43,Male,72.9,29.5,2393.0,0.29,2.1,63,4,1,77.0
44,Female,56.8,20.8,2084.0,0.34,3.3,25,5,2,97.9
38,Female,75.7,22.4,1877.0,0.37,2.7,73,5,3,99.0
35,Female,76.6,23.8,2594.0,0.17,3.0,69,0,2,71.8
30,Female,72.7,24.8,2692.0,0.28,1.6,13,4,3,71.0
33,Female,72.1,21.8,2043.0,0.12,3.7,65,2,2,91.0
26,Male,68.6,24.2,2152.0,0.14,2.1,60,4,2,94.4
29,Male,76.5,26.1,1760.0,0.3,3.2,72,1,3,85.4
61,Male,84.0,16.0,2360.0,0.25,3.5,76,5,1,92.7
55,Female,73.3,24.3,2823.0,0.33,2.9,20,2,2,66.1
36,Female,60.3,22.5,2483.0,0.23,2.3,54,3,3,94.7
24,Male,61.0,17.2,2864.0,0.14,3.9,1,0,1,63.5
52,Female,77.3,26.3,2083.0,0.36,2.2,2,3,2,60.4
35,Female,60.4,25.2,1808.0,0.12,3.9,12,4,2,77.9
33,Female,72.0,24.7,2651.0,0.16,1.9,20,3,3,77.5
56,Male,66.5,26.4,2252.0,0.18,2.5,32,2,3,81.3
21,Male,59.3,25.3,1932.0,0.4,1.8,19,1,2,85.3
42,Female,78.3,21.0,2762.0,0.23,1.5,17,3,2,65.0
49,Female,77.1,26.9,2018.0,0.25,2.2,88,4,2,85.2
57,Female,56.4,27.6,1864.0,0.33,1.7,37,3,1,66.1
30,Female,74.8,19.7,2380.0,0.29,4.0,24,3,3,97.0
62,Male,73.4,27.5,1809.0,0.35,3.4,37,6,3,99.9
34,Female,78.4,22.9,2507.0,0.25,1.5,14,2,2,68.0
54,Male,71.7,26.5,1854.0,0.39,2.1,80,6,2,100.0
23,Male,84.3,24.6,2275.0,0.34,3.2,28,6,2,100.0
36,Male,68.7,23.3,2295.0,0.22,2.5,63,4,2,93.4
30,Female,67.3,26.2,2279.0,0.21,3.6,31,6,3,93.4
43,Male,60.3,22.7,1814.0,0.38,2.8,71,4,2,100.0
31,Male,60.7,28.3,2142.0,0.31,3.1,42,1,3,82.5
48,Female,59.8,29.0,2612.0,0.29,3.0,12,6,2,72.2
21,Female,72.2,21.8,2139.0,0.33,3.1,80,2,3,100.0
56,Female,67.3,23.3,1855.0,0.27,2.1,84,5,2,85.3
25,Male,73.3,22.5,2066.0,0.15,2.4,77,2,2,96.2
42,Female,57.9,25.5,1823.0,0.2,1.6,24,0,3,56.5
30,Male,61.4,29.2,1545.0,0.27,3.0,48,1,1,68.4
49,Male,61.3,17.3,2147.0,0.11,2.6,87,1,3,86.7
55,Female,91.7,18.3,2230.0,0.23,3.4,7,4,1,73.0
55,Male,68.3,23.7,2410.0,0.33,2.0,27,4,2,82.8
45,Male,69.3,24.7,2340.0,0.15,2.6,82,1,1,71.7
47,Male,69.2,20.2,2384.0,0.12,2.0,10,2,1,68.8
20,Male,85.5,24.7,2188.0,0.35,3.0,54,0,2,89.8
45,Female,53.9,21.0,2838.0,0.29,3.6,9,4,1,81.2
20,Male,69.4,22.2,1948.0,0.15,3.4,58,0,3,89.3
62,Female,53.8,29.1,2105.0,0.34,3.9,64,1,2,78.7
51,Male,46.2,22.6,2698.0,0.3,3.9,4,2,3,84.5
33,Male,62.7,22.6,2083.0,0.2,3.4,79,0,3,100.0
39,Female,74.1,24.5,2167.0,0.21,2.2,83,5,2,96.2
49,Male,62.0,28.4,2321.0,0.15,2.0,19,3,1,73.4
55,Male,74.0,23.8,2550.0,0.35,2.6,4,1,2,76.5
25,Male,71.1,21.8,2243.0,0.25,4.0,66,2,2,100.0
25,Male,68.6,26.3,1935.0,0.27,2.5,29,1,1,77.8
23,Male,82.6,27.3,2077.0,0.37,2.0,86,1,2,90.4
31,Male,64.0,28.6,2362.0,0.1,3.9,33,0,2,69.2
49,Female,73.8,23.9,2111.0,0.12,2.5,0,0,2,62.8
52,Female,52.0,25.9,2060.0,0.15,3.2,26,3,1,67.4
27,Female,71.0,27.2,1920.0,0.11,3.5,62,4,2,98.4
20,Male,67.4,24.7,2558.0,0.3,3.6,33,3,1,92.7
29,Male,58.2,29.3,2164.0,0.29,3.6,31,5,3,94.5
48,Male,74.0,26.6,2165.0,0.16,3.6,70,2,2,76.3
46,Female,62.6,31.5,2404.0,0.14,3.2,45,6,2,62.5
22,Male,87.3,27.7,1791.0,0.14,2.5,67,2,3,86.2
42,Female,45.7,16.3,2213.0,0.39,3.2,82,1,2,87.3
58,Male,72.5,22.4,2652.0,0.31,3.6,56,0,2,90.5
48,Male,70.4,17.5,2181.0,0.28,2.4,21,1,2,75.4
38,Male,67.2,21.4,2266.0,0.2,2.2,28,4,1,72.1
37,Female,64.7,22.5,2259.0,0.23,2.4,44,1,2,73.0
56,Male,70.7,27.5,2518.0,0.13,2.9,44,5,1,72.5
39,Female,80.6,22.2,2260.0,0.4,1.6,66,2,1,82.0
21,Male,53.3,29.6,2941.0,0.33,3.4,20,5,2,82.9
30,Male,61.9,21.3,2269.0,0.29,1.8,20,2,2,88.9
62,Female,59.5,22.8,2069.0,0.28,1.8,59,5,1,81.7
59,Male,59.0,19.0,2654.0,0.25,2.0,80,3,2,82.8
37,Male,73.4,29.8,2137.0,0.18,2.9,28,6,3,86.2
30,Male,75.9,30.3,2020.0,0.17,2.2,32,5,2,70.5
34,Male,80.7,23.5,1843.0,0.26,2.4,38,1,3,81.6
